cid_t	nth_day	VV
1993	95.0	736.0
1993	96.0	736.0
1993	97.0	736.0
1993	98.0	736.0
1993	99.0	736.0
1995	94.0	2375.0
1995	95.0	2375.0
1995	96.0	2375.0
1995	97.0	2375.0
1995	98.0	2375.0
1995	100.0	2375.0
1996	94.0	32375.42646410925
1996	95.0	33832.8979275478
1996	96.0	34206.51282757676
1996	97.0	31461.980688023257
1996	98.0	31398.72713067431
1996	99.0	31684.14754629534
1996	100.0	32223.357525552194
1997	94.0	33984.41716097292
1997	95.0	35229.3009960611
1997	96.0	35813.367620858786
1997	97.0	33457.80982359034
1997	98.0	33261.304856167924
1997	99.0	32839.60952153652
1997	100.0	31323.151870424663
1999	94.0	7614.122547752634
1999	95.0	7626.387407405392
1999	96.0	7677.0941405708045
1999	97.0	7748.856394178159
1999	98.0	7732.328998872456
1999	99.0	7702.205108538484
1999	100.0	7645.341359851031
2000	95.0	407.36656691830024
2000	96.0	425.2697761841125
2000	97.0	438.9925722678423
2000	98.0	378.3698437273173
2000	99.0	386.84680785306347
2000	100.0	380.475220119715
2000	101.0	387.3187295879865
2001	92.0	13729.8016288084
2001	93.0	14185.14416871265
2001	94.0	14863.022930208597
2001	95.0	14750.66434984362
2001	96.0	13102.247609976985
2001	97.0	13166.03181850912
2001	98.0	13027.021029720765
2003	95.0	29418.077430928886
2003	96.0	29908.14706551599
2003	97.0	32486.734144863865
2003	98.0	28297.29496030562
2003	99.0	27961.38876137606
2003	100.0	27594.5225824866
2003	101.0	26976.56089200434
2004	92.0	11750.259055443425
2004	93.0	12602.317074780112
2004	94.0	12814.80435671876
2004	95.0	11386.619864645105
2004	96.0	11283.506590808305
2004	97.0	11206.465415736546
2004	98.0	11184.072520313941
2006	95.0	2619.820118801203
2006	96.0	2714.865080804365
2006	97.0	2699.28860754182
2006	98.0	2519.7700857403256
2006	99.0	2461.867897077215
2006	100.0	2409.9278356960713
2006	101.0	2347.569885574838
2007	94.0	2306.5749170209065
2007	95.0	2323.0042836285097
2007	96.0	2304.1562386435935
2007	97.0	2215.2870280927746
2007	98.0	2223.015077804627
2007	100.0	2259.5141543180466
2009	94.0	2114.0
2009	95.0	2114.0
2009	96.0	2114.0
2009	97.0	2114.0
2009	98.0	2114.0
2009	100.0	2114.0
2013	94.0	29030.4159548112
2013	95.0	31439.33382097495
2013	96.0	32085.91559608588
2013	97.0	28572.0914654398
2013	98.0	28178.737780505482
2013	99.0	29526.283826151743
2013	100.0	29583.50524239145
2014	94.0	1924.0
2014	97.0	1924.0
2015	92.0	438.0
2015	93.0	438.0
2015	94.0	438.0
2015	95.0	438.0
2015	96.0	438.0
2015	97.0	438.0
2015	98.0	438.0
2016	100.0	3802.0
2018	95.0	134.90206556632654
2018	96.0	142.40989712105247
2018	97.0	142.78689525639933
2018	98.0	127.5613510987462
2018	99.0	124.96263509777549
2018	100.0	124.02068917416258
2018	101.0	116.80717176296324
2020	94.0	24475.0
2020	95.0	24475.0
2020	96.0	24475.0
2020	97.0	24475.0
2020	98.0	24475.0
2020	99.0	24475.0
2020	100.0	24475.0
2021	94.0	34253.21940650822
2021	95.0	36866.713135094724
2021	96.0	37245.18793695226
2021	97.0	31995.024991690287
2021	98.0	30985.181239484522
2021	100.0	30997.765513881917
2022	95.0	5030.797984543204
2022	96.0	5318.207095471947
2022	97.0	5462.88938416093
2022	98.0	5057.5604531289755
2022	99.0	5102.824668748723
2022	100.0	5219.866583307612
2022	101.0	4592.457333401014
2023	94.0	9081.439346968094
2023	95.0	12969.735158501382
2023	96.0	12914.465409249697
2023	97.0	8445.373713590441
2023	98.0	8293.728429678315
2023	99.0	8055.530655833816
2023	100.0	13723.589174617637
2024	60.0	4459.9740102885125
2024	61.0	4661.541894453
2024	62.0	4698.62494320624
2024	63.0	4398.561786485824
2024	64.0	4402.3607983315605
2024	65.0	4410.686023778913
2024	66.0	4451.592677171722
2027	81.0	1357.7132519859185
2027	82.0	1373.0762368752178
2027	83.0	1373.6637613786627
2027	84.0	1371.7183498532945
2027	86.0	1372.7767236091022
2027	87.0	1369.1772794428562
2028	86.0	4871.432744453738
2028	87.0	4825.879281268292
2028	89.0	4796.492747519803
2028	92.0	4906.805329170917
2029	94.0	21230.919393922573
2029	95.0	21538.226074540155
2029	96.0	21751.982668486657
2029	97.0	20983.43161737049
2029	98.0	21002.984950221817
2029	99.0	21079.721008215234
2029	100.0	21254.249600074763
2030	95.0	623.7321646346566
2030	96.0	662.2101530222889
2030	97.0	658.9970698871726
2030	98.0	597.5790205905541
2030	99.0	599.1881289020835
2030	100.0	594.7479761452012
2030	101.0	581.9753668261355
2031	95.0	74785.9077353444
2031	96.0	76396.65374246986
2031	97.0	76034.00910342831
2031	98.0	71444.00604605931
2031	99.0	71367.84544724981
2031	100.0	72858.66890881018
2031	101.0	73243.44481249465
2032	94.0	597.226966878518
2032	95.0	670.887844252984
2032	96.0	673.0361904139866
2032	97.0	547.8132196579154
2032	98.0	562.7291384008182
2032	99.0	576.8176921292346
2032	100.0	573.8859010093691
2034	91.0	1619.5381499330356
2034	92.0	1762.0775310131837
2034	93.0	2049.14435453124
2034	95.0	2011.001202669683
2034	96.0	2579.9706609617097
2035	94.0	24084.228042363044
2035	95.0	26192.651686013607
2035	96.0	26280.332515475602
2035	97.0	21749.190560638337
2035	98.0	20525.66293314112
2035	99.0	19365.631570777736
2035	100.0	16524.816016137556
2036	95.0	1268.0687929553308
2036	96.0	1394.3829965357409
2036	97.0	1453.6239158046956
2036	98.0	1192.2565701490707
2036	99.0	1197.4544894345665
2036	100.0	1249.244384883376
2036	101.0	1245.275312353675
2037	94.0	40278.33870650672
2037	95.0	40834.46273753073
2037	96.0	40771.10986675361
2037	97.0	39399.91737744948
2037	98.0	38998.10053856304
2037	99.0	38920.90843109483
2037	100.0	38965.25127888546
2038	95.0	1436.873100909743
2038	96.0	1530.4872028134196
2038	97.0	1546.3307136351848
2038	98.0	1434.5230962855517
2038	99.0	1421.3137450739985
2038	100.0	1423.2471571721896
2038	101.0	1389.3791161747263
2039	95.0	1191.0142901592305
2039	96.0	1362.6212596531275
2039	97.0	1388.199370343428
2039	98.0	1143.6550567250574
2039	99.0	1179.247400597272
2039	100.0	1134.6074719149224
2039	101.0	1162.8897383389929
2040	94.0	14793.584580390178
2040	95.0	16159.349237234928
2040	96.0	16396.281133556615
2040	97.0	13606.199450877517
2040	98.0	13231.973044462413
2040	99.0	12941.96410101912
2040	100.0	13343.145527365366
2041	97.0	217.4721291979517
2042	94.0	30578.945067934375
2042	95.0	31360.294448808723
2042	96.0	31414.72252164201
2042	97.0	29713.65621479682
2042	98.0	29173.99369224555
2042	99.0	29014.62169026692
2042	100.0	28919.614971677514
2044	94.0	11892.201342623643
2044	95.0	12506.557426709967
2044	96.0	12529.221731375646
2044	97.0	11396.55991934815
2044	98.0	11166.546429842301
2044	99.0	11214.41044122679
2044	100.0	11247.928797667117
2046	94.0	48486.07760255636
2046	95.0	50609.790285074065
2046	96.0	51069.6787301613
2046	97.0	47315.92269759801
2046	98.0	47172.63966491202
2046	99.0	47411.01757440134
2046	100.0	47987.209975253434
2047	94.0	8295.0
2047	95.0	8295.0
2047	96.0	8295.0
2047	97.0	8295.0
2047	98.0	8295.0
2047	99.0	8295.0
2047	100.0	8295.0
2048	93.0	61780.476464329615
2048	94.0	62454.420053874936
2048	95.0	64912.582507735504
2048	96.0	65441.85369239705
2048	97.0	61366.075918302195
2048	98.0	60453.39771264611
2048	99.0	60121.643297490366
2049	94.0	86804.00118205203
2049	95.0	87634.57095188789
2049	96.0	87421.74426420967
2049	97.0	86409.62339198953
2049	98.0	85326.83643928244
2049	99.0	84750.44613396755
2049	100.0	83954.39261094894
2050	83.0	410.11695604354014
2050	85.0	410.26088983001176
2050	86.0	419.88485455602984
2050	87.0	414.72071602389326
2050	88.0	413.1387804733707
2050	89.0	405.5628719647211
2051	94.0	24690.49425248788
2051	95.0	24950.16972857265
2051	96.0	25016.164399021953
2051	97.0	24469.965067145637
2051	98.0	24548.316568491555
2051	99.0	24899.241150410984
2051	100.0	24728.023247681576
2052	95.0	978.811801517471
2052	96.0	982.5250311589206
2052	100.0	905.4974524856377
2053	95.0	4474.616068707256
2053	98.0	4388.708967105357
2053	100.0	4340.732254316944
2054	95.0	233.05336324415498
2054	96.0	291.2667536271057
2054	97.0	292.3702828348051
2054	98.0	204.4082371392371
2054	99.0	222.72140377664257
2054	100.0	203.0422803465862
2054	101.0	236.1954141227654
2055	93.0	3460.0
2055	95.0	3460.0
2055	96.0	3460.0
2055	97.0	3460.0
2055	98.0	3460.0
2055	99.0	3460.0
2056	95.0	1120.3351509941294
2056	96.0	1189.6530491278957
2056	97.0	1210.6842121233235
2056	98.0	1085.661513524048
2056	99.0	1128.049162546419
2056	100.0	1178.3669754035077
2056	101.0	1183.6091799345807
2057	92.0	332.0396929068437
2057	93.0	333.18642839456584
2057	94.0	327.45821668660494
2057	95.0	330.1853221974684
2057	96.0	350.82636349380823
2057	97.0	346.0081137706835
2057	98.0	341.65326069993625
2058	95.0	557.1818574990106
2058	96.0	584.1542359649089
2058	97.0	634.6274533152987
2058	98.0	575.0827150048094
2058	99.0	550.0636144083378
2058	100.0	549.4263293462745
2058	101.0	604.6264691857644
2059	95.0	22211.055465696372
2059	96.0	22735.382104972596
2059	97.0	23472.434935582016
2059	98.0	22473.95492036171
2059	99.0	22494.690936426952
2059	100.0	23055.572578663683
2059	101.0	22562.66968470662
2060	93.0	4350.253124462087
2060	94.0	4338.310027716699
2060	95.0	4464.181017000854
2060	99.0	4345.849034181649
2061	94.0	166.80283632233642
2061	98.0	164.5423710754149
2062	90.0	3062.9292936640886
2062	91.0	3034.7820502314003
2062	92.0	3060.5359519179074
2062	93.0	3025.9286412250904
2062	96.0	3039.7449565704032
2064	94.0	70016.56711829816
2064	95.0	72618.48705830307
2064	96.0	73118.38982894414
2064	97.0	69078.66148184006
2064	98.0	68877.19551847555
2064	99.0	70523.97273665399
2064	100.0	71189.58446252461
2066	97.0	2149.286387688014
2066	99.0	2187.24485231867
2067	95.0	2988.0
2067	96.0	2988.0
2067	97.0	2988.0
2067	98.0	2988.0
2067	99.0	2988.0
2067	100.0	2988.0
2069	95.0	27155.106569158466
2069	96.0	31711.66430910061
2069	97.0	28825.72552783921
2069	98.0	31702.438239881485
2069	99.0	26004.113196281618
2069	100.0	25956.18988861866
2069	101.0	26108.500605621586
2070	93.0	13577.913298200145
2070	94.0	13736.51748434485
2070	95.0	16270.461915226138
2070	96.0	16997.169433709463
2070	97.0	13561.184067506081
2070	98.0	13432.298907407727
2070	99.0	13263.538134855311
2072	94.0	693.1210061908675
2072	95.0	685.0285046771336
2072	96.0	681.84491737835
2072	97.0	688.4762773598059
2073	60.0	591.5475624309967
2073	61.0	718.250326076084
2073	62.0	744.1196303358183
2073	63.0	576.814516557399
2073	64.0	581.9883488917012
2073	65.0	581.2705160426594
2073	66.0	570.8173952079644
2075	94.0	25093.672366003706
2075	95.0	25313.81804505126
2075	96.0	25839.32396569809
2075	97.0	25243.912325532096
2075	98.0	25401.64534528376
2075	99.0	25597.9731462735
2075	100.0	25600.1057917425
2076	92.0	8069.629437061242
2076	94.0	13178.82706935258
2076	95.0	9123.290093503801
2076	96.0	7524.637959794882
2076	97.0	7517.228499576544
2076	98.0	7340.761344225476
2078	95.0	8647.155762958915
2078	96.0	9209.614315408273
2078	97.0	8960.021292761397
2078	98.0	8479.391479461643
2078	99.0	8623.21226414956
2078	100.0	8553.66345943467
2078	101.0	8599.497215370631
2079	91.0	835.3805815198332
2079	92.0	839.1187904531707
2079	95.0	844.2764874257367
2079	96.0	844.9103266532525
2079	97.0	847.5125912797608
2080	94.0	10331.187275576032
2080	95.0	10619.068302796668
2080	97.0	9730.055756303835
2080	99.0	9531.324764776957
2080	100.0	9014.045711889636
2081	94.0	41148.51307521928
2081	95.0	43481.43889561341
2081	96.0	45304.89244458462
2081	97.0	41569.16890469346
2081	98.0	41056.046777906806
2081	99.0	40704.14751512407
2081	100.0	39741.4802767959
2082	95.0	16069.435557303284
2082	96.0	17037.30040066635
2082	97.0	14950.223187676986
2082	98.0	14951.07451753244
2082	99.0	15509.10634599225
2082	100.0	16211.929434823218
2083	94.0	33798.901096657784
2083	95.0	34856.95103639335
2083	96.0	35567.94409812636
2083	97.0	33756.35121073524
2083	98.0	33800.19684882209
2083	99.0	34302.182763618395
2083	100.0	34935.233263965245
2084	94.0	37698.698453374345
2084	95.0	39877.223300996506
2084	96.0	40948.98878099964
2084	97.0	38116.02901090596
2084	98.0	38303.89148231703
2084	99.0	37772.791789848154
2084	100.0	37667.665988870525
2085	93.0	3150.0
2085	94.0	3150.0
2085	95.0	3150.0
2085	96.0	3150.0
2085	97.0	3150.0
2085	98.0	3150.0
2085	99.0	3150.0
2086	93.0	32519.328455148672
2086	94.0	33258.39272534919
2086	95.0	34886.256739629505
2086	96.0	35212.88569389239
2086	97.0	31968.477674592632
2086	98.0	30956.196179360486
2086	99.0	30382.90989873557
2087	94.0	1831.830674560597
2087	98.0	1848.4326110203183
2087	99.0	1850.098668773703
2088	95.0	4703.377915850398
2088	96.0	4822.830656853736
2088	97.0	4685.451903105176
2088	98.0	4235.259629531647
2088	99.0	3948.393895397718
2088	100.0	4097.898176662287
2088	101.0	4007.492986911351
2089	93.0	181.0
2089	95.0	181.0
2089	96.0	181.0
2089	97.0	181.0
2089	98.0	181.0
2089	99.0	181.0
2091	94.0	16702.323431476303
2091	95.0	17415.791271107733
2091	96.0	17447.836364135255
2091	97.0	15797.439064506932
2091	98.0	15662.240463482003
2091	99.0	15652.903476775486
2091	100.0	16004.380281769165
2092	94.0	3038.153292985949
2092	95.0	3114.3662543669325
2092	96.0	3210.7494092535585
2092	97.0	3105.046898507329
2092	98.0	3167.989949627709
2092	99.0	3150.599972442387
2092	100.0	2934.789012457136
2094	95.0	20489.7679714362
2094	97.0	22617.734915454854
2094	99.0	20056.101441467123
2094	100.0	20181.492716689558
2094	101.0	20045.309142121416
2097	93.0	3996.155761041589
2097	95.0	4143.431381899604
2097	98.0	3962.9331888700594
2097	99.0	4058.7017393246697
2099	93.0	4711.00159918107
2099	96.0	4798.22181280279
2099	99.0	4663.945916847886
2102	94.0	14820.0
2102	95.0	14820.0
2102	96.0	14820.0
2102	97.0	14820.0
2102	98.0	14820.0
2102	99.0	14820.0
2102	100.0	14820.0
2103	94.0	290.0
2103	95.0	290.0
2103	96.0	290.0
2103	98.0	290.0
2103	99.0	290.0
2103	100.0	290.0
2104	95.0	3858.0
2104	96.0	3858.0
2104	97.0	3858.0
2104	98.0	3858.0
2104	99.0	3858.0
2104	100.0	3858.0
2104	101.0	3858.0
2105	94.0	79734.5231551009
2105	95.0	81031.76866378276
2105	96.0	81768.01309759697
2105	97.0	79356.57425806948
2105	98.0	77393.83780517767
2105	99.0	77821.6813972636
2105	100.0	73042.9355156107
2106	93.0	1149.0
2106	94.0	1149.0
2106	95.0	1149.0
2106	96.0	1149.0
2106	97.0	1149.0
2106	98.0	1149.0
2107	94.0	39294.46815394112
2107	95.0	40106.20097519269
2107	96.0	40709.79103367353
2107	97.0	37723.626895315654
2107	98.0	37072.19011210306
2107	99.0	36734.50449166635
2107	100.0	36923.20795633817
2108	94.0	12004.292751243702
2108	95.0	13151.915042014107
2108	96.0	13486.126104248844
2108	97.0	11861.082975907357
2108	98.0	11488.09092696805
2108	99.0	11905.359377073384
2108	100.0	11723.790637953503
2109	94.0	792.0
2109	95.0	792.0
2109	96.0	792.0
2109	97.0	792.0
2109	98.0	792.0
2109	99.0	792.0
2109	100.0	792.0
2110	94.0	16337.556239681
2110	95.0	17004.106194372278
2110	96.0	17469.83819938809
2110	97.0	16046.044688627895
2110	98.0	15597.565304624053
2110	99.0	14863.640226809293
2110	100.0	15146.399338794365
2111	91.0	3956.222691535814
2111	92.0	4081.8188546539427
2111	96.0	3922.511937212462
2112	91.0	1841.863060863154
2112	92.0	1836.507496782935
2112	94.0	1858.1526735424582
2112	97.0	1848.9505582200004
2113	95.0	1260.0
2113	96.0	1260.0
2113	97.0	1260.0
2113	98.0	1260.0
2113	99.0	1260.0
2113	100.0	1260.0
2113	101.0	1260.0
2114	94.0	9578.462678356209
2114	95.0	9779.495486519036
2114	96.0	9982.018733558843
2114	97.0	9630.719517576574
2114	98.0	9568.963867066639
2114	99.0	9628.420002052842
2114	100.0	9748.390449139484
2116	95.0	16143.381273879419
2116	96.0	17687.120736431658
2116	97.0	18235.23827799513
2116	98.0	16796.8860055846
2116	99.0	17305.473977118367
2116	100.0	17689.238925016914
2116	101.0	18308.605861241347
2117	95.0	34349.09035063937
2117	96.0	36205.062196690815
2117	97.0	36794.40861049017
2117	98.0	33012.003913991735
2117	99.0	32580.425068777364
2117	100.0	32752.35366899027
2117	101.0	32614.41055403587
2118	94.0	309.86921571495657
2118	95.0	343.07483071693133
2118	96.0	336.8669129037658
2118	97.0	293.86096694585444
2118	98.0	297.63823024222944
2118	99.0	290.96250211359427
2118	100.0	313.8901896140539
2119	94.0	4437.6709938849035
2119	95.0	4576.466986076662
2119	96.0	4559.561854049562
2119	97.0	4197.4896448796835
2119	98.0	4117.002641533051
2119	99.0	3879.307141924581
2119	100.0	4255.429454095468
2120	94.0	4451.894004863036
2120	95.0	4866.483154296903
2120	96.0	4903.403168827883
2120	97.0	4523.556400711359
2120	98.0	4470.516646187066
2120	99.0	4560.376402527119
2120	100.0	4688.666794956792
2121	94.0	34099.43629102974
2121	95.0	34987.0504813827
2121	96.0	35545.1518504088
2121	97.0	33768.158050935934
2121	98.0	33819.20116121002
2121	99.0	34062.65576518123
2121	100.0	33831.81176818587
2122	94.0	33093.4263390021
2122	95.0	35324.67372389201
2122	96.0	36033.03316291203
2122	97.0	32221.100532795135
2122	98.0	32182.762444097414
2122	99.0	32718.00796419128
2122	100.0	33525.438854170054
2124	94.0	8392.362554846524
2124	95.0	9180.737906505854
2124	96.0	9441.434475213175
2124	97.0	7928.740117789887
2124	99.0	8146.485607933374
2124	100.0	8716.199370042457
2125	94.0	10004.12509261099
2125	95.0	10822.380736278492
2125	96.0	10934.601349295297
2125	97.0	9899.10072728794
2125	98.0	10196.621488760322
2125	99.0	10510.515378324111
2125	100.0	10168.684835538324
2126	95.0	3972.0
2126	96.0	3972.0
2126	97.0	3972.0
2126	99.0	3972.0
2127	90.0	2898.3938482799413
2127	91.0	2896.613988182376
2127	92.0	2889.6529037991327
2127	93.0	2886.1474128875966
2127	94.0	2900.1057410760027
2127	95.0	2907.8472522375205
2127	96.0	2931.5547045007925
2128	94.0	172.57264524537274
2128	95.0	182.3282160165603
2128	96.0	182.9745897870708
2128	97.0	160.63064353587538
2128	98.0	165.39583237499394
2128	99.0	168.23711809018414
2128	100.0	188.83435336249966
2129	94.0	5353.913599612119
2129	95.0	5595.3177408761185
2129	96.0	5354.746711646594
2129	97.0	4792.665959733695
2129	98.0	4587.266039428013
2129	100.0	4947.6696983684615
2130	95.0	1248.8640985363527
2130	96.0	1322.2236215393525
2130	97.0	1350.048075225258
2130	98.0	1302.2727172212954
2130	99.0	1291.232109535136
2130	100.0	1277.3529227140616
2130	101.0	1274.4398950835887
2132	94.0	50597.5389646907
2132	95.0	51289.668082642085
2132	96.0	51060.94120881832
2132	97.0	50473.73079157605
2132	98.0	50378.323203578104
2132	99.0	50541.97909789259
2132	100.0	50961.11340385441
2133	92.0	4122.0
2133	93.0	4122.0
2133	94.0	4122.0
2133	95.0	4122.0
2133	96.0	4122.0
2133	97.0	4122.0
2133	98.0	4122.0
2137	100.0	8714.05122085057
2139	94.0	270.0
2139	95.0	270.0
2139	96.0	270.0
2139	97.0	270.0
2139	99.0	270.0
2139	100.0	270.0
2141	92.0	1422.6348921607666
2141	96.0	1413.1204510407842
2141	97.0	1421.0271875121368
2142	95.0	1737.699338776021
2142	96.0	1791.0075277292915
2142	97.0	1829.3783794934739
2142	98.0	1744.1679663564928
2142	99.0	1720.459063089281
2142	100.0	1712.0388625793933
2142	101.0	1682.8615456363968
2143	93.0	5775.0
2143	94.0	5775.0
2143	95.0	5775.0
2143	96.0	5775.0
2143	97.0	5775.0
2143	98.0	5775.0
2143	99.0	5775.0
2145	94.0	16484.95891679663
2145	95.0	17599.270935326844
2145	96.0	18083.335893826716
2145	97.0	15900.782038296567
2145	98.0	16070.179880793008
2145	99.0	16562.80467675439
2145	100.0	17111.69150011327
2147	94.0	5590.0
2147	95.0	5590.0
2147	96.0	5590.0
2147	98.0	5590.0
2147	99.0	5590.0
2147	100.0	5590.0
2148	94.0	28838.0909751706
2148	95.0	30327.333110491298
2148	96.0	30292.16935115453
2148	98.0	25342.244273827688
2148	99.0	25807.70798821498
2148	100.0	26014.14620511875
2149	94.0	18020.63962399502
2149	95.0	19273.795619961133
2149	96.0	19724.084103908946
2149	97.0	16791.839249591594
2149	98.0	16898.488985395557
2149	99.0	17404.9457356665
2149	100.0	17510.8521084873
2150	95.0	1501.1315559606758
2150	96.0	1544.1823315249148
2150	97.0	1571.8958706229564
2150	98.0	1482.465189809592
2150	99.0	1465.8225704296226
2150	100.0	1461.0450865609955
2150	101.0	1446.5416270392845
2151	96.0	13566.38147549174
2151	97.0	13556.009701121258
2153	93.0	1083.8188522431963
2153	94.0	1107.0691176729972
2153	95.0	1131.4644142455395
2153	96.0	1108.5942543037208
2153	98.0	1125.1043146042819
2155	95.0	422.9709175092393
2155	96.0	448.12377224009975
2155	97.0	475.44277570672386
2155	98.0	454.9847130832425
2155	99.0	486.8846163140406
2155	100.0	474.00670892242283
2155	101.0	457.1996068456541
2159	94.0	3572.9048770473682
2159	95.0	3889.987425812116
2159	96.0	3924.3649572574495
2159	98.0	3525.381263741582
2159	100.0	3479.291750162485
2160	93.0	2083.435927807344
2160	95.0	2127.097860925487
2160	96.0	2072.2291390513974
2160	97.0	2075.9596290361833
2160	98.0	2119.3285169290684
2160	99.0	2183.7690677305773
2162	93.0	6958.14963218775
2162	95.0	7450.343813984837
2162	96.0	7115.119907811182
2162	97.0	7292.121040670647
2162	98.0	7549.33565369137
2162	99.0	7801.295355943477
2163	94.0	336.7918966558253
2163	95.0	404.06475867975513
2163	96.0	425.64944069726863
2163	97.0	303.77929371473857
2163	98.0	299.75008948738395
2163	99.0	291.7204179372137
2163	100.0	306.8193543329354
2164	93.0	847.0
2164	94.0	847.0
2164	95.0	847.0
2164	96.0	847.0
2164	97.0	847.0
2164	99.0	847.0
2165	94.0	48848.251747982205
2165	95.0	50519.91968416004
2165	96.0	50723.906996115125
2165	97.0	48588.60532250568
2165	98.0	48555.05925348479
2165	99.0	48602.3567813906
2165	100.0	47963.66502554225
2167	94.0	27880.88082403246
2167	95.0	29604.79677832714
2167	96.0	30104.579158522647
2167	97.0	26206.215665443855
2167	98.0	27044.152146096003
2167	99.0	27467.81502745646
2167	100.0	26873.536663120507
2168	97.0	1363.4564214268346
2168	100.0	1369.5569765486496
2169	94.0	6975.548511115996
2169	95.0	7765.059339786069
2169	96.0	8186.645934628529
2169	97.0	6963.365301797045
2169	98.0	6797.685953232249
2169	99.0	6684.351093433068
2169	100.0	6820.395218143384
2170	99.0	4232.0
2171	94.0	12690.372776638502
2171	95.0	13860.025697536274
2171	96.0	14004.641391044666
2171	97.0	11921.186251423389
2171	98.0	12448.08693765955
2171	99.0	12531.992935581002
2171	100.0	12270.433973635316
2172	94.0	56353.352301527615
2172	95.0	60347.58858229762
2172	96.0	63484.84497150096
2172	97.0	57936.04989572683
2172	98.0	59612.69048187226
2172	99.0	62379.19396743696
2172	100.0	60091.34323574677
2173	94.0	18978.70652857556
2173	95.0	20450.777933766454
2173	96.0	21434.622776852517
2173	97.0	19660.580108469345
2173	98.0	24213.65288345826
2173	99.0	25034.22376321359
2173	100.0	19850.0791276557
2174	94.0	8656.839519804664
2174	95.0	9302.622012787828
2174	96.0	8148.117929362966
2174	97.0	7320.637346174721
2174	98.0	7571.0170321233645
2174	99.0	7495.361093319884
2174	100.0	9037.161852054023
2175	94.0	1381.2543926423327
2175	95.0	1519.338481353657
2175	96.0	1530.002421661241
2175	97.0	1254.8300123959361
2175	98.0	1255.8286878811336
2175	99.0	1296.7506380249479
2175	100.0	1295.1304785006134
2176	89.0	1655.9053647064281
2176	90.0	1733.7691772459955
2176	91.0	1746.922052270089
2176	92.0	1646.885862297858
2176	93.0	1707.3199734905945
2176	94.0	1732.229881483408
2176	95.0	1679.3574726576867
2177	94.0	35147.063438607336
2177	95.0	35769.87679250488
2177	96.0	36019.06900270366
2177	97.0	35212.05978089707
2177	98.0	35413.60226434818
2177	99.0	35427.18464197921
2177	100.0	35487.58330594279
2178	93.0	1337.0
2178	94.0	1337.0
2178	95.0	1337.0
2178	96.0	1337.0
2178	99.0	1337.0
2180	94.0	22681.0
2180	95.0	22681.0
2180	96.0	22681.0
2180	97.0	22681.0
2180	98.0	22681.0
2180	99.0	22681.0
2180	100.0	22681.0
2182	94.0	2379.3626288433015
2182	95.0	2722.118058873512
2182	96.0	2723.5096670439116
2182	97.0	2292.905417042706
2182	98.0	2232.4484396764524
2182	99.0	2274.7019526352224
2182	100.0	2261.743834954708
2183	93.0	1361.3384927033605
2183	94.0	1361.5290756846082
2183	95.0	1359.715390070172
2183	98.0	1337.8182115163575
2183	99.0	1335.8239265880654
2184	93.0	420.0
2184	94.0	420.0
2184	95.0	420.0
2184	96.0	420.0
2184	97.0	420.0
2184	98.0	420.0
2185	93.0	807.0
2185	96.0	807.0
2185	97.0	807.0
2185	98.0	807.0
2185	99.0	807.0
2186	90.0	990.0
2186	91.0	990.0
2186	93.0	990.0
2186	94.0	990.0
2186	95.0	990.0
2186	96.0	990.0
2187	94.0	7042.729602861698
2187	95.0	7191.567577677285
2187	96.0	6945.034060533313
2187	98.0	6963.023277729151
2187	99.0	6969.106323159514
2188	94.0	12404.698968193057
2188	95.0	14199.993817760756
2188	96.0	14677.813537432423
2188	97.0	12356.222422348303
2188	98.0	12783.837172927213
2188	99.0	13058.075170536215
2188	100.0	12912.538664051388
2189	93.0	43241.439721629366
2189	95.0	46240.56285843087
2189	96.0	47965.33739631819
2189	97.0	45548.708488606484
2189	98.0	46241.58783630532
2189	99.0	46619.561434545685
2190	92.0	887.3228916350328
2190	93.0	898.3497722646174
2190	95.0	851.7658369680803
2190	97.0	847.9596350549158
2191	94.0	49315.8038614808
2191	95.0	50931.952111179715
2191	96.0	51365.75226122093
2191	97.0	49121.15429159874
2191	98.0	48705.86652210329
2191	99.0	48428.440806002225
2191	100.0	49605.80073380888
2192	94.0	12375.277080168258
2192	95.0	13501.148676729157
2192	96.0	13876.375096305503
2192	97.0	12700.019713374335
2192	98.0	12657.745387133247
2192	99.0	12181.284378426579
2192	100.0	11166.405204887664
2193	94.0	4347.047643952182
2193	95.0	4500.180912227005
2193	96.0	4542.360109319285
2193	97.0	4283.671691268231
2193	99.0	4396.475263518827
2193	100.0	4463.217344307404
2197	94.0	4660.0
2197	95.0	4660.0
2197	96.0	4660.0
2197	97.0	4660.0
2197	98.0	4660.0
2197	99.0	4660.0
2197	100.0	4660.0
2198	95.0	4730.584227212149
2198	96.0	5445.90687018158
2198	97.0	5560.935619298714
2198	98.0	4520.920766843425
2198	99.0	4521.085554709879
2198	100.0	4548.159846445689
2198	101.0	4639.171464827949
2201	93.0	8844.0
2201	94.0	8844.0
2201	95.0	8844.0
2201	96.0	8844.0
2201	97.0	8844.0
2201	98.0	8844.0
2201	99.0	8844.0
2203	94.0	5768.0
2203	95.0	5768.0
2203	96.0	5768.0
2203	97.0	5768.0
2203	98.0	5768.0
2203	99.0	5768.0
2203	100.0	5768.0
2204	95.0	8260.0
2204	96.0	8260.0
2204	97.0	8260.0
2204	98.0	8260.0
2204	99.0	8260.0
2204	100.0	8260.0
